SCHL,SCHG,POVPIP,WKL,FOD1P
21.0,,437.0,1.0,5404.0
9.0,8.0,437.0,,
21.0,,317.0,1.0,2602.0
21.0,,141.0,1.0,5299.0
18.0,,249.0,1.0,
19.0,,249.0,1.0,
21.0,,501.0,2.0,5200.0
22.0,,501.0,3.0,2300.0
16.0,,461.0,2.0,
23.0,,376.0,3.0,2306.0
20.0,,376.0,1.0,
16.0,,131.0,3.0,
21.0,,238.0,3.0,2304.0
16.0,,501.0,1.0,
16.0,,501.0,1.0,
6.0,6.0,501.0,,
20.0,,170.0,1.0,
13.0,,91.0,1.0,
4.0,4.0,170.0,,
18.0,,501.0,1.0,
20.0,,501.0,1.0,
16.0,,501.0,1.0,
18.0,,278.0,3.0,
19.0,,123.0,3.0,
16.0,,98.0,2.0,
18.0,,278.0,1.0,
21.0,,501.0,1.0,5506.0
16.0,,501.0,1.0,
21.0,15.0,501.0,1.0,5506.0
19.0,15.0,501.0,1.0,
19.0,,501.0,1.0,
16.0,,501.0,1.0,
19.0,,290.0,1.0,
16.0,,290.0,1.0,
7.0,7.0,290.0,,
24.0,,501.0,1.0,6402.0
22.0,,501.0,1.0,3301.0
4.0,4.0,501.0,,
18.0,,159.0,3.0,
19.0,,367.0,1.0,
21.0,,501.0,1.0,2313.0
21.0,,493.0,1.0,5502.0
21.0,,345.0,1.0,3600.0
21.0,,262.0,1.0,1301.0
19.0,,153.0,1.0,
20.0,,153.0,3.0,
16.0,,0.0,3.0,
19.0,,245.0,1.0,
21.0,15.0,252.0,1.0,5301.0
19.0,,374.0,1.0,
19.0,,374.0,1.0,
,,374.0,,
22.0,,501.0,1.0,2304.0
22.0,,501.0,1.0,2300.0
14.0,14.0,501.0,1.0,
20.0,,501.0,1.0,
21.0,,501.0,3.0,4007.0
20.0,,88.0,3.0,
18.0,,230.0,1.0,
19.0,,430.0,3.0,
21.0,,430.0,3.0,1901.0
19.0,,501.0,3.0,
16.0,,501.0,2.0,
20.0,,501.0,1.0,
17.0,,501.0,1.0,
14.0,,142.0,3.0,
20.0,,239.0,3.0,
19.0,,239.0,1.0,
19.0,,245.0,1.0,
17.0,,245.0,2.0,
18.0,,178.0,3.0,
20.0,,501.0,2.0,
18.0,,501.0,2.0,
17.0,,158.0,1.0,
19.0,,105.0,3.0,
8.0,8.0,158.0,,
16.0,,0.0,3.0,
16.0,,335.0,1.0,
16.0,,5.0,3.0,
14.0,,335.0,3.0,
16.0,,189.0,3.0,
17.0,,99.0,3.0,
21.0,16.0,0.0,2.0,5200.0
22.0,,501.0,1.0,6109.0
17.0,,501.0,1.0,
1.0,,501.0,,
10.0,10.0,,,
22.0,,501.0,1.0,5200.0
22.0,,501.0,2.0,5507.0
21.0,,470.0,1.0,4101.0
22.0,,470.0,1.0,4901.0
16.0,14.0,470.0,1.0,
11.0,10.0,470.0,,
16.0,,142.0,1.0,
8.0,8.0,142.0,,
21.0,,139.0,3.0,5403.0
17.0,,166.0,3.0,
16.0,,166.0,1.0,
19.0,,166.0,3.0,
21.0,,205.0,3.0,6201.0
21.0,,205.0,3.0,2304.0
22.0,,501.0,1.0,2901.0
23.0,,501.0,1.0,6106.0
16.0,,297.0,1.0,
17.0,,297.0,3.0,
16.0,,297.0,1.0,
11.0,10.0,297.0,,
6.0,6.0,297.0,,
21.0,,501.0,1.0,5505.0
19.0,,501.0,1.0,
11.0,11.0,501.0,,
22.0,,501.0,3.0,5507.0
24.0,,501.0,1.0,5200.0
21.0,,501.0,2.0,6000.0
19.0,15.0,501.0,2.0,
16.0,,340.0,1.0,
22.0,,416.0,1.0,3301.0
21.0,,416.0,1.0,2102.0
10.0,10.0,416.0,,
7.0,7.0,416.0,,
4.0,4.0,416.0,,
3.0,3.0,416.0,,
22.0,,282.0,1.0,6102.0
19.0,15.0,183.0,1.0,
20.0,,231.0,2.0,
19.0,,231.0,1.0,
21.0,,112.0,1.0,3601.0
21.0,,70.0,1.0,1301.0
20.0,,501.0,1.0,
22.0,,101.0,1.0,5500.0
21.0,,101.0,3.0,1301.0
18.0,,223.0,1.0,
20.0,,223.0,1.0,
19.0,,12.0,3.0,
19.0,,501.0,1.0,
21.0,,501.0,1.0,5507.0
23.0,,243.0,1.0,5003.0
21.0,,155.0,3.0,5200.0
16.0,,155.0,1.0,
9.0,8.0,155.0,,
7.0,6.0,155.0,,
16.0,,0.0,3.0,
20.0,,237.0,1.0,
21.0,,237.0,2.0,5507.0
1.0,,237.0,,
,,237.0,,
22.0,,501.0,1.0,6203.0
18.0,,501.0,3.0,
17.0,,156.0,2.0,
21.0,,501.0,1.0,1301.0
19.0,,501.0,1.0,
16.0,,140.0,1.0,
15.0,,488.0,2.0,
17.0,,488.0,1.0,
19.0,15.0,488.0,1.0,
21.0,,329.0,1.0,6107.0
18.0,,329.0,1.0,
16.0,,328.0,1.0,
19.0,,328.0,1.0,
22.0,,483.0,1.0,6100.0
22.0,,483.0,1.0,4101.0
,,483.0,,
21.0,,501.0,3.0,5501.0
21.0,,501.0,3.0,6000.0
22.0,,70.0,3.0,5506.0
17.0,,70.0,1.0,
4.0,4.0,70.0,,
1.0,1.0,70.0,,
21.0,,501.0,2.0,1302.0
24.0,,501.0,1.0,6002.0
21.0,,501.0,1.0,2901.0
16.0,,482.0,1.0,
20.0,,482.0,1.0,
16.0,,482.0,2.0,
20.0,,478.0,1.0,
19.0,,478.0,1.0,
21.0,,501.0,3.0,3401.0
21.0,,501.0,1.0,3401.0
21.0,,111.0,1.0,4801.0
21.0,,426.0,1.0,6203.0
14.0,,89.0,1.0,
16.0,,336.0,1.0,
16.0,,191.0,3.0,
16.0,,191.0,3.0,
22.0,,45.0,1.0,6107.0
16.0,,202.0,3.0,
20.0,,501.0,1.0,
16.0,,501.0,3.0,
23.0,,501.0,1.0,3600.0
21.0,,501.0,2.0,2399.0
9.0,8.0,501.0,,
7.0,6.0,501.0,,
23.0,,501.0,1.0,6206.0
16.0,,102.0,2.0,
21.0,,501.0,1.0,6107.0
21.0,,501.0,1.0,3301.0
16.0,,501.0,1.0,
18.0,,23.0,1.0,
19.0,,96.0,3.0,
19.0,,196.0,1.0,
21.0,,434.0,1.0,2504.0
22.0,,501.0,3.0,5003.0
23.0,,501.0,2.0,3301.0
22.0,,501.0,1.0,6107.0
22.0,,501.0,1.0,2300.0
21.0,,501.0,1.0,6109.0
24.0,,501.0,2.0,5004.0
21.0,,501.0,3.0,3501.0
16.0,,413.0,1.0,
16.0,,206.0,1.0,
16.0,,348.0,1.0,
1.0,2.0,206.0,,
1.0,1.0,206.0,,
16.0,,402.0,1.0,
18.0,,402.0,1.0,
7.0,7.0,402.0,,
16.0,,221.0,1.0,
16.0,,221.0,1.0,
18.0,,11.0,1.0,
16.0,,134.0,1.0,
21.0,,325.0,2.0,4801.0
22.0,,325.0,3.0,5507.0
16.0,,309.0,3.0,
16.0,,309.0,1.0,
16.0,,309.0,1.0,
16.0,,309.0,1.0,
16.0,,501.0,1.0,
22.0,,501.0,1.0,5200.0
21.0,,342.0,3.0,5506.0
13.0,12.0,342.0,,
16.0,,342.0,3.0,
19.0,,7.0,2.0,
22.0,,320.0,1.0,5506.0
13.0,12.0,320.0,1.0,
20.0,,443.0,1.0,
16.0,,501.0,1.0,
16.0,,70.0,3.0,
19.0,,275.0,1.0,
20.0,,264.0,1.0,
8.0,8.0,275.0,,
22.0,,443.0,1.0,1903.0
22.0,,0.0,2.0,5200.0
,,443.0,,
21.0,,501.0,1.0,6203.0
21.0,,501.0,1.0,6203.0
19.0,,242.0,3.0,
20.0,,242.0,1.0,
9.0,9.0,242.0,,
5.0,5.0,242.0,,
23.0,,501.0,1.0,5502.0
16.0,,277.0,2.0,
16.0,,172.0,1.0,
18.0,,213.0,1.0,
22.0,,463.0,1.0,2306.0
21.0,,463.0,1.0,6107.0
18.0,15.0,463.0,2.0,
18.0,,0.0,2.0,
19.0,,0.0,3.0,
17.0,,239.0,3.0,
17.0,,239.0,3.0,
16.0,,239.0,3.0,
22.0,,417.0,1.0,2414.0
21.0,,417.0,1.0,3600.0
21.0,,501.0,1.0,6002.0
22.0,,206.0,1.0,5404.0
16.0,,374.0,1.0,
16.0,,374.0,1.0,
19.0,,161.0,1.0,
9.0,8.0,161.0,,
16.0,,357.0,1.0,
21.0,,357.0,1.0,6107.0
,,357.0,,
18.0,,255.0,1.0,
19.0,,277.0,1.0,
16.0,,277.0,1.0,
21.0,,342.0,1.0,1903.0
21.0,,147.0,2.0,6107.0
16.0,,147.0,2.0,
20.0,,200.0,1.0,
21.0,,200.0,3.0,2310.0
2.0,1.0,200.0,,
24.0,,501.0,1.0,5200.0
23.0,,501.0,1.0,3301.0
21.0,,386.0,1.0,2405.0
21.0,,386.0,1.0,6004.0
4.0,4.0,386.0,,
3.0,3.0,386.0,,
2.0,1.0,386.0,,
16.0,,302.0,1.0,
21.0,,113.0,1.0,2307.0
3.0,3.0,302.0,,
9.0,9.0,,,
24.0,,185.0,2.0,6203.0
19.0,,185.0,3.0,
21.0,,186.0,1.0,6203.0
14.0,13.0,186.0,1.0,
12.0,11.0,186.0,,
9.0,8.0,186.0,,
21.0,,501.0,1.0,6203.0
19.0,,501.0,1.0,
10.0,9.0,501.0,,
13.0,12.0,27.0,2.0,
17.0,,175.0,1.0,
16.0,,27.0,1.0,
16.0,,320.0,1.0,
16.0,,320.0,3.0,
20.0,,94.0,3.0,
18.0,,245.0,1.0,
18.0,,369.0,2.0,
22.0,,369.0,1.0,3301.0
14.0,14.0,369.0,1.0,
13.0,13.0,369.0,3.0,
10.0,9.0,369.0,,
13.0,,166.0,3.0,
21.0,,170.0,2.0,2312.0
16.0,,281.0,3.0,
19.0,,0.0,2.0,
22.0,,274.0,1.0,5003.0
21.0,,216.0,1.0,2300.0
21.0,,216.0,2.0,1903.0
16.0,,394.0,2.0,
23.0,,2.0,1.0,5901.0
18.0,,2.0,3.0,
21.0,,501.0,1.0,6203.0
21.0,,501.0,2.0,5404.0
20.0,,197.0,3.0,
19.0,,197.0,3.0,
16.0,,104.0,1.0,
21.0,,501.0,1.0,6107.0
16.0,,501.0,1.0,
13.0,13.0,501.0,3.0,
18.0,,342.0,1.0,
18.0,,342.0,2.0,
11.0,,109.0,1.0,
16.0,,73.0,1.0,
16.0,14.0,109.0,1.0,
22.0,,501.0,1.0,2408.0
22.0,,179.0,1.0,5200.0
18.0,,501.0,1.0,
16.0,,145.0,3.0,
16.0,,409.0,3.0,
20.0,,409.0,2.0,
19.0,,501.0,1.0,
20.0,,501.0,1.0,
21.0,,501.0,1.0,2304.0
16.0,,174.0,3.0,
16.0,,127.0,2.0,
16.0,,170.0,3.0,
18.0,,170.0,3.0,
2.0,2.0,170.0,,
19.0,,449.0,1.0,
20.0,,449.0,1.0,
19.0,,235.0,3.0,
20.0,,235.0,3.0,
16.0,,185.0,1.0,
16.0,,501.0,1.0,
6.0,5.0,185.0,,
20.0,,387.0,1.0,
14.0,,387.0,1.0,
,,387.0,,
16.0,,319.0,3.0,
16.0,,319.0,3.0,
21.0,,277.0,1.0,1901.0
17.0,,185.0,1.0,
21.0,,52.0,1.0,5500.0
16.0,,52.0,2.0,
12.0,,445.0,2.0,
19.0,,445.0,1.0,
14.0,14.0,445.0,3.0,
16.0,,325.0,1.0,
13.0,,325.0,1.0,
19.0,,273.0,1.0,
19.0,,273.0,2.0,
3.0,2.0,273.0,,
13.0,12.0,273.0,,
17.0,,501.0,3.0,
16.0,,501.0,3.0,
18.0,,221.0,1.0,
18.0,,221.0,1.0,
10.0,10.0,221.0,,
12.0,12.0,221.0,,
16.0,,234.0,1.0,
19.0,,234.0,3.0,
15.0,,297.0,1.0,
22.0,,501.0,1.0,5506.0
16.0,,43.0,1.0,
,,43.0,,
,,43.0,,
22.0,,501.0,2.0,6201.0
21.0,,501.0,1.0,6402.0
21.0,,501.0,1.0,5506.0
22.0,,501.0,1.0,6000.0
16.0,,149.0,3.0,
19.0,,422.0,1.0,
19.0,,422.0,3.0,
16.0,14.0,422.0,2.0,
12.0,12.0,422.0,1.0,
16.0,,501.0,1.0,
21.0,,501.0,1.0,6107.0
22.0,,296.0,1.0,2310.0
16.0,,296.0,1.0,
8.0,8.0,296.0,,
4.0,4.0,296.0,,
3.0,3.0,296.0,,
2.0,1.0,296.0,,
16.0,,256.0,3.0,
18.0,,256.0,3.0,
16.0,,413.0,1.0,
16.0,,413.0,1.0,
21.0,,409.0,1.0,3600.0
23.0,,409.0,3.0,2300.0
20.0,,140.0,3.0,
16.0,,501.0,1.0,
14.0,,501.0,3.0,
17.0,,100.0,2.0,
16.0,,485.0,1.0,
18.0,,485.0,1.0,
16.0,,151.0,2.0,
16.0,,151.0,3.0,
20.0,,297.0,1.0,
21.0,,297.0,3.0,2306.0
11.0,10.0,297.0,,
8.0,7.0,297.0,,
21.0,,501.0,3.0,2300.0
21.0,,501.0,3.0,2406.0
21.0,,501.0,1.0,2314.0
21.0,16.0,501.0,1.0,2304.0
19.0,,218.0,3.0,
16.0,,218.0,3.0,
21.0,,441.0,3.0,6402.0
22.0,,441.0,2.0,3608.0
19.0,15.0,0.0,3.0,
19.0,15.0,0.0,3.0,
19.0,15.0,0.0,3.0,
19.0,,311.0,1.0,
20.0,,311.0,1.0,
13.0,12.0,311.0,3.0,
10.0,10.0,311.0,,
1.0,1.0,311.0,,
20.0,,158.0,1.0,
21.0,,454.0,1.0,6201.0
18.0,,226.0,2.0,
13.0,,226.0,1.0,
12.0,11.0,226.0,,
18.0,,501.0,3.0,
16.0,,501.0,1.0,
16.0,,447.0,1.0,
16.0,,447.0,1.0,
22.0,,403.0,1.0,2304.0
21.0,,501.0,1.0,5098.0
22.0,,501.0,1.0,2300.0
10.0,10.0,501.0,,
7.0,7.0,501.0,,
22.0,,501.0,3.0,2300.0
22.0,,501.0,1.0,2310.0
16.0,,501.0,1.0,
19.0,,317.0,3.0,
16.0,,163.0,3.0,
19.0,,163.0,3.0,
22.0,,501.0,1.0,2408.0
19.0,,397.0,1.0,
16.0,,397.0,1.0,
14.0,14.0,397.0,1.0,
21.0,,259.0,1.0,3600.0
16.0,,350.0,1.0,
20.0,,501.0,1.0,
20.0,,501.0,1.0,
14.0,14.0,501.0,1.0,
16.0,,501.0,3.0,
16.0,,501.0,1.0,
21.0,,501.0,1.0,3301.0
19.0,,501.0,1.0,
22.0,,423.0,1.0,5501.0
24.0,,423.0,1.0,5200.0
8.0,8.0,423.0,,
6.0,6.0,423.0,,
21.0,,194.0,1.0,6004.0
18.0,,194.0,2.0,
19.0,15.0,194.0,1.0,
14.0,14.0,194.0,1.0,
21.0,,90.0,2.0,6107.0
15.0,,158.0,1.0,
16.0,,158.0,2.0,
16.0,,181.0,1.0,
19.0,15.0,181.0,1.0,
17.0,,66.0,3.0,
17.0,,408.0,1.0,
16.0,,408.0,1.0,
20.0,,408.0,1.0,
13.0,,23.0,3.0,
16.0,,45.0,1.0,
20.0,,45.0,2.0,
20.0,,501.0,1.0,
18.0,,501.0,1.0,
21.0,15.0,501.0,1.0,5404.0
13.0,,501.0,1.0,
22.0,,352.0,1.0,5200.0
21.0,,119.0,1.0,5200.0
16.0,,101.0,1.0,
20.0,,78.0,1.0,
17.0,,264.0,1.0,
12.0,11.0,78.0,,
21.0,,501.0,1.0,5003.0
16.0,,501.0,1.0,
16.0,,211.0,3.0,
21.0,,128.0,1.0,6203.0
16.0,,128.0,1.0,
19.0,,194.0,1.0,
16.0,,194.0,1.0,
16.0,,194.0,1.0,
13.0,13.0,194.0,3.0,
13.0,12.0,194.0,,
16.0,,207.0,3.0,
11.0,,207.0,3.0,
22.0,,501.0,1.0,5200.0
21.0,,501.0,1.0,2400.0
,,501.0,,
22.0,,501.0,1.0,6203.0
20.0,,501.0,1.0,
16.0,,501.0,2.0,
16.0,,0.0,3.0,
17.0,,366.0,1.0,
16.0,,78.0,3.0,
19.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,241.0,3.0,
16.0,,241.0,3.0,
16.0,,337.0,3.0,
21.0,,337.0,1.0,6107.0
11.0,11.0,337.0,,
19.0,,501.0,1.0,
22.0,,501.0,1.0,2300.0
1.0,1.0,501.0,,
21.0,,307.0,1.0,6004.0
19.0,,307.0,3.0,
11.0,10.0,307.0,,
9.0,8.0,307.0,,
22.0,,292.0,3.0,5200.0
16.0,,292.0,3.0,
8.0,7.0,292.0,,
21.0,,320.0,2.0,6403.0
16.0,,320.0,1.0,
15.0,,23.0,3.0,
20.0,,230.0,1.0,
22.0,,240.0,3.0,2309.0
19.0,,95.0,3.0,
19.0,,279.0,2.0,
16.0,,279.0,1.0,
21.0,,354.0,1.0,6200.0
21.0,,354.0,3.0,6104.0
10.0,9.0,354.0,,
4.0,3.0,354.0,,
21.0,16.0,159.0,1.0,3604.0
16.0,,207.0,1.0,
19.0,,501.0,1.0,
19.0,,501.0,1.0,
18.0,,501.0,1.0,
20.0,,501.0,1.0,
1.0,,35.0,1.0,
16.0,,89.0,2.0,
19.0,,501.0,1.0,
20.0,,501.0,1.0,
21.0,,501.0,1.0,1301.0
16.0,,107.0,1.0,
23.0,,107.0,1.0,6203.0
22.0,,501.0,1.0,6402.0
22.0,,501.0,1.0,1501.0
16.0,,24.0,3.0,
21.0,,501.0,2.0,6201.0
21.0,,501.0,1.0,2100.0
24.0,,501.0,1.0,5004.0
20.0,,501.0,1.0,
22.0,,501.0,1.0,5006.0
20.0,15.0,501.0,1.0,
,,501.0,,
13.0,,9.0,3.0,
16.0,,123.0,2.0,
16.0,,123.0,2.0,
20.0,,266.0,1.0,
14.0,,266.0,1.0,
21.0,,501.0,1.0,3700.0
20.0,,501.0,1.0,
22.0,,468.0,1.0,6103.0
20.0,,468.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
14.0,13.0,501.0,3.0,
22.0,,501.0,1.0,2310.0
23.0,,263.0,2.0,6402.0
21.0,,263.0,1.0,6200.0
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,200.0,3.0,
16.0,,200.0,3.0,
21.0,,119.0,3.0,2313.0
24.0,,501.0,3.0,2400.0
22.0,,501.0,3.0,2300.0
19.0,15.0,187.0,1.0,
7.0,7.0,187.0,,
5.0,5.0,187.0,,
21.0,,501.0,1.0,5200.0
11.0,,293.0,3.0,
21.0,,425.0,1.0,6203.0
18.0,,425.0,1.0,
21.0,,436.0,1.0,6201.0
17.0,,436.0,1.0,
3.0,2.0,436.0,,
1.0,2.0,436.0,,
24.0,,343.0,1.0,3603.0
19.0,,228.0,3.0,
16.0,,228.0,3.0,
22.0,15.0,358.0,1.0,5301.0
20.0,,31.0,3.0,
16.0,,82.0,3.0,
19.0,,501.0,1.0,
21.0,,501.0,1.0,1901.0
22.0,,219.0,1.0,2603.0
22.0,,299.0,3.0,3301.0
22.0,,299.0,3.0,5098.0
19.0,,78.0,1.0,
16.0,,66.0,3.0,
11.0,11.0,78.0,,
7.0,7.0,78.0,,
4.0,4.0,78.0,,
1.0,,78.0,,
,,78.0,,
22.0,,501.0,3.0,5200.0
22.0,,501.0,1.0,5200.0
21.0,,501.0,1.0,6099.0
21.0,,501.0,1.0,6203.0
20.0,,501.0,1.0,
21.0,15.0,501.0,1.0,6207.0
19.0,15.0,501.0,1.0,
19.0,,121.0,3.0,
19.0,,121.0,3.0,
19.0,,320.0,3.0,
19.0,,147.0,3.0,
21.0,,215.0,3.0,5504.0
22.0,,215.0,1.0,3301.0
16.0,,223.0,2.0,
21.0,,325.0,1.0,6203.0
16.0,,151.0,3.0,
16.0,,145.0,3.0,
18.0,,145.0,3.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
17.0,,66.0,1.0,
16.0,,75.0,3.0,
16.0,,284.0,1.0,
20.0,,279.0,2.0,
17.0,,279.0,3.0,
22.0,,431.0,3.0,5200.0
9.0,9.0,431.0,,
19.0,,0.0,1.0,
16.0,,467.0,3.0,
17.0,,183.0,2.0,
17.0,,183.0,2.0,
22.0,,469.0,1.0,3301.0
21.0,,469.0,1.0,5200.0
19.0,,469.0,3.0,
20.0,,501.0,1.0,
17.0,,286.0,3.0,
17.0,,286.0,2.0,
21.0,,470.0,3.0,1303.0
19.0,,470.0,3.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
9.0,9.0,501.0,,
20.0,,153.0,2.0,
16.0,,118.0,2.0,
16.0,,142.0,3.0,
21.0,,501.0,1.0,6402.0
21.0,,501.0,1.0,6200.0
10.0,10.0,501.0,,
8.0,7.0,501.0,,
5.0,4.0,501.0,,
19.0,,438.0,1.0,
18.0,,438.0,3.0,
16.0,,438.0,1.0,
13.0,13.0,438.0,1.0,
10.0,10.0,438.0,,
22.0,,278.0,1.0,1301.0
22.0,,313.0,1.0,4002.0
20.0,,348.0,1.0,
16.0,,348.0,1.0,
9.0,9.0,348.0,,
3.0,3.0,348.0,,
1.0,,348.0,,
19.0,,117.0,1.0,
20.0,,216.0,1.0,
10.0,10.0,216.0,,
21.0,,438.0,3.0,3301.0
20.0,,438.0,3.0,
19.0,,245.0,1.0,
21.0,,398.0,1.0,1901.0
19.0,,398.0,1.0,
11.0,10.0,398.0,,
9.0,8.0,398.0,,
4.0,3.0,398.0,,
14.0,,181.0,1.0,
21.0,,181.0,3.0,2300.0
16.0,,35.0,1.0,
21.0,,501.0,1.0,6203.0
22.0,,501.0,1.0,3600.0
16.0,,152.0,3.0,
17.0,,152.0,3.0,
21.0,15.0,501.0,1.0,1401.0
16.0,,501.0,1.0,
3.0,2.0,501.0,,
1.0,,501.0,,
21.0,,418.0,3.0,2309.0
16.0,,132.0,1.0,
16.0,,132.0,2.0,
19.0,,147.0,3.0,
19.0,,147.0,3.0,
15.0,,427.0,1.0,
16.0,,427.0,1.0,
19.0,,501.0,1.0,
21.0,,501.0,1.0,6200.0
16.0,14.0,501.0,1.0,
21.0,,275.0,1.0,2601.0
23.0,,275.0,1.0,2414.0
19.0,15.0,275.0,1.0,
12.0,12.0,275.0,3.0,
9.0,9.0,275.0,,
19.0,15.0,275.0,1.0,
14.0,14.0,275.0,1.0,
8.0,8.0,275.0,,
21.0,,340.0,1.0,5507.0
12.0,,98.0,1.0,
16.0,,305.0,1.0,
16.0,,305.0,3.0,
22.0,,478.0,3.0,3301.0
21.0,,478.0,1.0,5506.0
23.0,,501.0,2.0,3600.0
16.0,,501.0,1.0,
16.0,,501.0,1.0,
20.0,,365.0,1.0,
16.0,,365.0,1.0,
20.0,,501.0,1.0,
21.0,,501.0,1.0,1101.0
16.0,,231.0,2.0,
15.0,,231.0,2.0,
18.0,15.0,39.0,1.0,
20.0,15.0,53.0,1.0,
19.0,,0.0,3.0,
18.0,,501.0,1.0,
6.0,6.0,0.0,,
4.0,4.0,0.0,,
16.0,,315.0,3.0,
19.0,,315.0,1.0,
16.0,,288.0,3.0,
16.0,,288.0,1.0,
19.0,,61.0,2.0,
20.0,,61.0,1.0,
22.0,,73.0,2.0,6199.0
1.0,,104.0,3.0,
1.0,,104.0,3.0,
16.0,,501.0,1.0,
21.0,,302.0,1.0,6211.0
21.0,,302.0,1.0,2307.0
12.0,12.0,302.0,,
12.0,12.0,302.0,,
16.0,,302.0,3.0,
22.0,,501.0,1.0,5200.0
21.0,,501.0,1.0,2001.0
12.0,,255.0,3.0,
12.0,,255.0,3.0,
20.0,,274.0,1.0,
16.0,,274.0,2.0,
16.0,,274.0,1.0,
12.0,12.0,274.0,,
6.0,6.0,274.0,,
,,274.0,,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
24.0,,501.0,2.0,1301.0
24.0,,501.0,1.0,2300.0
13.0,,316.0,1.0,
17.0,,316.0,3.0,
22.0,,501.0,3.0,5200.0
21.0,,501.0,1.0,5301.0
21.0,,152.0,1.0,4101.0
18.0,,152.0,1.0,
6.0,6.0,152.0,,
4.0,4.0,152.0,,
21.0,,501.0,1.0,1902.0
21.0,,501.0,1.0,1902.0
4.0,4.0,501.0,,
,,501.0,,
22.0,,501.0,1.0,6109.0
22.0,,501.0,1.0,6100.0
20.0,,323.0,1.0,
21.0,,323.0,1.0,6203.0
4.0,4.0,323.0,,
9.0,8.0,323.0,,
24.0,,501.0,2.0,5200.0
23.0,,501.0,1.0,3301.0
16.0,,392.0,1.0,
16.0,,392.0,1.0,
12.0,,0.0,3.0,
19.0,,501.0,1.0,
22.0,,501.0,3.0,6402.0
19.0,,501.0,1.0,
19.0,,501.0,1.0,
21.0,,437.0,1.0,1904.0
17.0,,370.0,1.0,
21.0,,370.0,1.0,1904.0
21.0,,370.0,1.0,3699.0
16.0,15.0,370.0,1.0,
,,370.0,,
20.0,,293.0,3.0,
20.0,,293.0,3.0,
16.0,,293.0,2.0,
22.0,,501.0,1.0,1501.0
21.0,,501.0,1.0,2304.0
21.0,,501.0,1.0,5004.0
21.0,,21.0,2.0,2304.0
15.0,,332.0,1.0,
16.0,,84.0,3.0,
16.0,,121.0,1.0,
4.0,4.0,,,
4.0,4.0,,,
21.0,,501.0,3.0,2314.0
16.0,,501.0,1.0,
19.0,,69.0,3.0,
18.0,,332.0,1.0,
15.0,,332.0,3.0,
21.0,,88.0,1.0,5006.0
21.0,15.0,156.0,1.0,4101.0
12.0,,119.0,3.0,
21.0,,467.0,1.0,6007.0
21.0,,467.0,1.0,4901.0
14.0,,102.0,3.0,
20.0,15.0,156.0,1.0,
16.0,,156.0,1.0,
14.0,14.0,156.0,1.0,
10.0,10.0,156.0,,
6.0,6.0,156.0,,
20.0,,89.0,1.0,
16.0,,274.0,1.0,
20.0,,501.0,1.0,
22.0,,501.0,1.0,3301.0
21.0,,270.0,3.0,2300.0
21.0,,270.0,2.0,5507.0
19.0,,362.0,1.0,
20.0,,362.0,2.0,
,,362.0,,
21.0,,360.0,1.0,6201.0
1.0,,280.0,2.0,
20.0,,385.0,3.0,
16.0,,385.0,3.0,
21.0,,368.0,3.0,2304.0
21.0,,368.0,3.0,2309.0
16.0,,165.0,2.0,
16.0,,165.0,1.0,
21.0,,225.0,1.0,6004.0
18.0,,396.0,1.0,
20.0,,396.0,2.0,
23.0,,362.0,1.0,6107.0
20.0,,362.0,3.0,
21.0,,321.0,1.0,6108.0
21.0,,283.0,1.0,6200.0
10.0,10.0,321.0,,
16.0,,501.0,3.0,
16.0,,501.0,1.0,
21.0,,212.0,2.0,5200.0
21.0,,212.0,2.0,1901.0
16.0,,469.0,1.0,
16.0,,0.0,2.0,
16.0,,469.0,3.0,
21.0,,306.0,1.0,1301.0
6.0,5.0,,,
21.0,,501.0,1.0,3600.0
21.0,,501.0,1.0,5501.0
19.0,,420.0,1.0,
10.0,9.0,420.0,,
7.0,6.0,420.0,,
16.0,,210.0,1.0,
16.0,,210.0,1.0,
5.0,5.0,210.0,,
3.0,3.0,210.0,,
11.0,11.0,210.0,,
11.0,10.0,210.0,,
22.0,,257.0,1.0,6203.0
14.0,,139.0,3.0,
19.0,,501.0,3.0,
21.0,,501.0,1.0,6104.0
21.0,,501.0,2.0,2300.0
16.0,,176.0,1.0,
16.0,,184.0,1.0,
,,176.0,,
,,176.0,,
16.0,,501.0,1.0,
11.0,,57.0,3.0,
16.0,,57.0,3.0,
13.0,,52.0,3.0,
22.0,,501.0,1.0,6402.0
20.0,,501.0,2.0,
24.0,,501.0,1.0,3699.0
21.0,,501.0,1.0,3402.0
21.0,,501.0,1.0,3600.0
17.0,,71.0,3.0,
17.0,,74.0,2.0,
11.0,,42.0,3.0,
11.0,,42.0,1.0,
,,42.0,,
,,42.0,,
11.0,,42.0,1.0,
11.0,,42.0,3.0,
11.0,,42.0,3.0,
11.0,,42.0,3.0,
11.0,,42.0,3.0,
19.0,,326.0,1.0,
13.0,,0.0,2.0,
12.0,,326.0,1.0,
21.0,,328.0,1.0,3301.0
19.0,,328.0,3.0,
10.0,10.0,328.0,,
