ID,SCHL,SCHG,POVPIP,WKL,FOD1P
1135,19,0,197,3,0
1136,16,0,197,3,0
1137,16,0,197,1,0
1138,16,0,151,2,0
1139,16,0,151,1,0
1140,9,9,151,0,0
1141,16,0,501,1,0
1142,21,0,501,1,5501
1143,12,0,501,1,0
1144,20,0,142,1,0
1145,21,0,13,1,6006
1146,2,1,13,0,0
1147,0,0,13,0,0
1148,21,0,318,1,6203
1149,21,0,318,1,1901
1150,4,3,318,0,0
1151,2,1,318,0,0
1152,2,1,318,0,0
1153,22,0,373,3,4901
1154,16,0,373,3,0
1155,22,0,501,2,3301
1156,24,0,501,2,3600
1157,12,0,69,3,0
1158,18,0,127,1,0
1159,21,0,127,2,6004
1160,0,0,127,0,0
1161,0,0,127,0,0
1162,23,0,501,1,3699
1163,23,0,501,1,6108
1164,12,12,501,0,0
1165,12,12,501,0,0
1166,10,9,501,0,0
1167,22,0,501,3,4002
1168,18,0,501,2,0
1169,21,0,378,1,5200
1170,16,0,239,1,0
1171,16,0,157,3,0
1172,21,0,501,1,3401
1173,18,0,501,1,0
1174,14,14,501,3,0
1175,9,9,501,0,0
1176,22,0,501,1,2406
1177,21,0,501,1,2300
1178,21,0,501,1,6000
1179,21,0,501,1,2102
1180,20,0,501,1,0
1181,20,0,501,1,0
1182,16,0,481,1,0
1183,16,0,481,1,0
1184,21,0,142,3,2304
1185,20,0,382,1,0
1186,16,0,328,1,0
1187,21,0,156,1,2300
1188,13,13,156,1,0
1189,11,10,156,0,0
1190,9,8,156,0,0
1191,3,2,156,0,0
1192,21,0,231,1,2307
1193,16,0,228,1,0
1194,16,0,228,1,0
1195,10,10,228,0,0
1196,0,0,228,0,0
1197,0,0,228,0,0
1198,7,7,228,0,0
1199,4,4,228,0,0
1200,22,0,102,3,6203
1201,21,0,501,3,5200
1202,17,0,353,1,0
1203,19,15,353,1,0
1204,3,3,353,0,0
1205,22,0,277,2,2304
1206,19,15,461,1,0
1207,17,0,195,3,0
1208,14,0,195,3,0
1209,16,0,195,3,0
1210,20,0,336,3,0
1211,15,0,336,3,0
1212,23,0,501,3,2408
1213,18,0,242,3,0
1214,21,0,459,1,2304
1215,17,0,459,1,0
1216,11,11,0,0,0
1217,3,3,0,0,0
1218,20,0,200,3,0
1219,20,0,200,2,0
1220,16,0,200,3,0
1221,24,0,501,1,6107
1222,22,0,480,1,6000
1223,19,0,82,3,0
1224,4,4,82,0,0
1225,21,0,182,3,6108
1226,22,0,501,1,2414
1227,10,10,501,0,0
1228,22,0,501,1,2405
1229,21,0,501,3,5200
1230,18,0,71,3,0
1231,19,15,71,2,0
1232,19,0,71,1,0
1233,10,10,71,0,0
1234,13,0,129,3,0
1235,11,0,72,3,0
1236,16,0,501,1,0
1237,16,0,501,1,0
1238,12,0,124,3,0
1239,19,0,27,1,0
1240,22,0,311,1,2300
1241,16,0,311,2,0
1242,16,0,182,3,0
1243,21,0,182,3,3401
1244,16,0,388,1,0
1245,16,0,388,1,0
1246,17,0,153,1,0
1247,20,0,153,1,0
1248,10,0,157,3,0
1249,20,0,157,1,0
1250,10,10,157,0,0
1251,6,6,157,0,0
1252,19,15,170,1,0
1253,16,15,444,1,0
1254,20,0,501,1,0
1255,16,0,501,1,0
1256,23,0,501,1,3600
1257,21,0,501,3,5500
1258,2,1,501,0,0
1259,16,0,167,2,0
1260,16,0,286,1,0
1261,19,0,389,1,0
1262,16,0,389,1,0
1263,16,0,85,3,0
1264,21,0,149,3,6209
1265,16,0,149,3,0
1266,16,0,164,1,0
1267,20,0,164,1,0
1268,17,0,4,2,0
1269,16,0,31,1,0
1270,19,0,376,2,0
1271,19,0,376,1,0
1272,20,0,345,2,0
1273,16,0,345,3,0
1274,21,0,396,1,6200
1275,21,0,396,1,5200
1276,16,0,501,1,0
1277,21,0,398,1,1401
1278,18,0,398,1,0
1279,11,0,162,3,0
1280,16,0,162,1,0
1281,21,0,371,1,2304
1282,21,0,371,1,2307
1283,13,12,371,3,0
1284,10,9,371,3,0
1285,16,0,126,3,0
1286,16,0,127,1,0
1287,14,0,0,3,0
1288,22,16,39,3,2310
1289,20,0,501,1,0
1290,16,0,501,1,0
1291,19,0,78,3,0
1292,17,0,103,3,0
1293,23,0,501,1,5404
1294,17,0,501,1,0
1295,23,16,359,1,6402
1296,21,0,359,1,2300
1297,22,0,501,3,2304
1298,22,0,501,3,5200
1299,17,0,262,3,0
1300,16,0,262,3,0
1301,16,0,501,1,0
1302,15,0,501,1,0
1303,17,0,159,1,0
1304,15,0,159,3,0
1305,8,8,0,0,0
1306,22,16,501,3,5003
1307,16,0,501,3,0
1308,21,0,501,1,2603
1309,16,0,91,3,0
1310,19,0,160,1,0
1311,19,15,160,1,0
1312,10,10,160,0,0
1313,6,6,160,0,0
1314,4,4,160,0,0
1315,13,0,160,1,0
1316,10,10,160,0,0
1317,9,9,160,0,0
1318,6,6,160,0,0
1319,20,0,392,1,0
1320,21,15,392,1,5200
1321,19,15,392,1,0
1322,19,0,425,3,0
1323,18,0,425,3,0
1324,22,0,501,3,6002
1325,19,0,501,3,0
1326,19,0,419,3,0
1327,21,0,419,1,2602
1328,3,2,419,0,0
1329,2,1,419,0,0
1330,21,0,337,1,5004
1331,22,0,337,1,5502
1332,7,6,337,0,0
1333,13,13,337,1,0
1334,11,11,337,0,0
1335,19,0,419,1,0
1336,19,0,155,1,0
1337,17,0,184,3,0
1338,18,0,184,1,0
1339,16,0,94,2,0
1340,16,0,201,1,0
1341,21,0,201,1,6200
1342,1,0,201,0,0
1343,0,0,201,0,0
1344,21,0,137,1,2399
1345,21,15,137,2,1301
1346,5,5,137,0,0
1347,5,5,137,0,0
1348,11,0,228,3,0
1349,17,0,228,3,0
1350,21,0,501,1,2304
1351,9,0,75,3,0
1352,20,0,219,2,0
1353,20,0,219,2,0
1354,19,15,0,2,0
1355,1,0,0,0,0
1356,0,0,0,0,0
1357,16,0,156,1,0
1358,21,0,159,3,1100
1359,19,0,159,3,0
1360,19,0,501,1,0
1361,16,0,501,1,0
1362,21,0,103,3,5501
1363,20,0,103,1,0
1364,19,0,225,1,0
1365,22,0,225,2,5200
1366,20,0,156,1,0
1367,21,0,313,1,2304
1368,19,0,344,1,0
1369,18,0,375,1,0
1370,20,0,427,1,0
1371,21,0,427,1,6004
1372,22,0,501,3,6203
1373,21,0,501,3,6109
1374,22,0,501,1,2408
1375,20,0,501,3,0
1376,17,0,269,1,0
1377,21,0,444,1,3600
1378,21,0,249,1,1903
1379,23,0,501,1,5506
1380,24,0,501,3,2304
1381,19,0,486,3,0
1382,21,0,486,1,2402
1383,21,0,339,1,2310
1384,19,0,339,1,0
1385,10,10,339,0,0
1386,23,0,256,1,4901
1387,19,0,256,3,0
1388,16,15,48,1,0
1389,11,11,48,0,0
1390,9,9,48,0,0
1391,7,7,48,0,0
1392,1,1,48,0,0
1393,20,0,438,2,0
1394,17,0,438,2,0
1395,20,0,438,1,0
1396,17,0,438,1,0
1397,7,6,438,0,0
1398,5,4,438,0,0
1399,16,0,469,1,0
1400,22,0,501,1,6107
1401,19,0,501,1,0
1402,10,9,501,0,0
1403,19,0,501,1,0
1404,18,0,501,3,0
1405,22,0,501,3,5501
1406,21,0,398,3,6201
1407,16,0,398,3,0
1408,12,0,153,3,0
1409,16,0,153,3,0
1410,19,15,501,1,0
1411,16,0,501,1,0
1412,14,14,501,1,0
1413,13,13,501,0,0
1414,7,7,501,0,0
1415,22,0,118,3,2300
1416,18,0,501,1,0
1417,21,0,501,1,5301
1418,16,0,53,3,0
1419,17,0,314,1,0
1420,20,0,314,1,0
1421,1,0,314,0,0
1422,0,0,314,0,0
1423,16,0,428,3,0
1424,18,0,428,3,0
1425,16,0,222,1,0
1426,19,0,222,1,0
1427,16,0,501,1,0
1428,16,0,501,1,0
1429,16,0,135,1,0
1430,13,13,135,3,0
1431,16,0,184,1,0
1432,16,0,94,3,0
1433,16,0,195,1,0
1434,21,0,487,2,2414
1435,20,0,487,2,0
1436,23,0,501,1,4001
1437,21,0,501,1,6002
1438,18,0,308,1,0
1439,19,0,308,1,0
1440,14,13,308,1,0
1441,20,0,340,3,0
1442,21,16,121,1,5500
1443,17,0,121,1,0
1444,5,5,121,0,0
1445,1,1,121,0,0
1446,20,0,501,1,0
1447,16,0,501,1,0
1448,11,10,501,0,0
1449,9,8,501,0,0
1450,20,0,177,3,0
1451,17,0,177,3,0
1452,16,0,181,1,0
1453,11,11,181,0,0
1454,8,8,181,0,0
1455,17,0,168,3,0
1456,17,0,168,3,0
1457,21,0,501,1,6203
1458,19,0,501,3,0
1459,19,0,501,1,0
1460,24,0,501,3,5501
1461,22,0,501,1,6201
1462,21,0,10,1,6211
1463,21,0,129,3,2304
1464,19,0,129,3,0
1465,1,0,158,1,0
1466,16,0,158,1,0
1467,14,14,158,1,0
1468,12,12,158,0,0
1469,18,0,101,3,0
1470,19,0,360,3,0
1471,20,0,360,3,0
1472,20,0,254,1,0
1473,18,0,278,3,0
1474,16,0,278,3,0
1475,19,0,136,3,0
1476,24,0,501,1,3600
1477,23,0,501,1,6107
1478,21,0,405,1,3600
1479,16,0,405,1,0
1480,16,0,161,3,0
1481,10,0,69,3,0
1482,19,0,110,3,0
1483,13,0,233,3,0
1484,13,0,233,3,0
1485,16,0,238,1,0
1486,5,5,238,0,0
1487,1,2,238,0,0
1488,0,0,238,0,0
1489,16,0,142,1,0
1490,21,0,423,2,5507
1491,16,0,423,3,0
1492,19,0,78,1,0
1493,2,0,78,0,0
1494,17,0,243,1,0
1495,21,0,388,1,3609
1496,19,0,3,1,0
1497,16,0,142,3,0
1498,16,0,142,1,0
1499,9,9,142,0,0
1500,16,0,501,1,0
1501,16,0,501,1,0
1502,22,16,501,1,2304
1503,21,0,501,1,2306
1504,21,0,292,1,1302
1505,20,0,292,1,0
1506,11,0,209,1,0
1507,11,0,209,2,0
1508,17,0,166,1,0
1509,19,0,166,2,0
1510,16,0,166,1,0
1511,22,0,33,2,3301
1512,22,0,33,1,2408
1513,0,0,33,0,0
1514,1,0,33,0,0
1515,1,0,33,0,0
1516,21,0,429,1,2417
1517,21,0,429,3,2300
1518,13,0,49,3,0
1519,22,0,401,1,2414
1520,19,0,401,3,0
1521,18,0,319,1,0
1522,17,0,319,1,0
1523,16,0,0,3,0
1524,21,0,364,1,4801
1525,12,12,364,0,0
1526,22,0,501,1,6005
1527,16,0,71,3,0
1528,16,0,202,1,0
1529,19,0,202,1,0
1530,19,0,374,1,0
1531,16,0,374,1,0
1532,20,0,501,1,0
1533,18,0,501,1,0
1534,16,14,501,1,0
1535,19,0,154,1,0
1536,21,0,501,1,6107
1537,16,0,94,2,0
1538,18,0,501,1,0
1539,19,0,501,1,0
1540,19,0,85,3,0
1541,18,0,438,1,0
1542,21,0,438,1,6007
1543,21,0,34,1,5501
1544,16,0,116,1,0
1545,17,0,175,1,0
1546,14,14,175,3,0
1547,21,0,136,3,3302
1548,19,0,109,3,0
1549,22,0,220,1,2602
1550,21,0,501,1,6107
1551,16,0,501,1,0
1552,14,0,501,1,0
1553,20,0,501,1,0
1554,20,0,501,1,0
1555,11,10,501,0,0
1556,7,6,501,0,0
1557,21,0,492,1,1501
1558,21,0,492,1,4101
1559,12,12,492,0,0
1560,10,10,492,0,0
1561,17,0,354,3,0
1562,20,0,354,3,0
1563,18,0,459,1,0
1564,20,0,459,1,0
1565,19,0,459,1,0
1566,16,0,163,3,0
1567,16,0,234,1,0
1568,16,0,234,1,0
1569,16,0,234,1,0
1570,14,13,234,3,0
1571,19,0,323,1,0
1572,17,0,323,1,0
1573,13,13,323,3,0
1574,20,0,200,3,0
1575,22,0,501,3,2300
1576,12,0,461,1,0
1577,19,15,461,1,0
1578,16,0,394,3,0
1579,17,0,394,3,0
1580,16,0,329,2,0
1581,16,0,329,3,0
1582,16,0,501,1,0
1583,17,0,501,1,0
1584,16,0,140,1,0
1585,22,0,446,1,1302
1586,22,0,446,1,1302
1587,7,7,446,0,0
1588,1,0,446,0,0
1589,19,0,501,1,0
1590,20,0,501,1,0
1591,16,0,113,3,0
1592,17,0,113,1,0
1593,14,14,113,3,0
1594,8,8,113,0,0
1595,2,1,113,0,0
1596,17,0,91,3,0
1597,19,0,203,3,0
1598,21,0,370,1,4007
1599,19,0,370,1,0
1600,21,0,494,1,6000
1601,22,0,494,1,3301
1602,18,0,501,3,0
1603,21,0,501,3,6203
1604,22,0,501,1,3301
1605,21,0,501,1,2417
1606,21,0,501,1,2304
1607,21,0,501,1,3600
1608,14,14,501,1,0
1609,20,0,68,1,0
1610,6,6,68,0,0
1611,22,0,501,1,2313
1612,15,0,501,1,0
1613,13,12,501,3,0
1614,16,0,501,1,0
1615,16,0,64,3,0
1616,20,0,203,3,0
1617,22,0,501,1,6402
1618,24,0,501,3,3600
1619,16,0,501,3,0
1620,21,0,156,1,5301
1621,21,0,501,3,6200
1622,15,0,501,3,0
1623,19,0,501,1,0
1624,16,0,322,1,0
1625,16,0,164,3,0
1626,21,0,176,1,3604
1627,20,15,176,1,0
1628,1,0,176,0,0
1629,1,0,176,0,0
1630,15,0,305,1,0
1631,19,0,305,1,0
1632,16,0,417,1,0
1633,19,0,417,1,0
1634,2,1,417,0,0
1635,12,0,301,3,0
1636,10,0,0,3,0
1637,20,0,350,1,0
1638,19,0,350,1,0
1639,20,0,24,1,0
1640,16,0,151,1,0
1641,24,0,501,1,3301
1642,22,0,501,2,3301
1643,23,0,251,1,6199
1644,19,0,251,3,0
1645,10,9,251,0,0
1646,8,7,251,0,0
1647,1,1,251,0,0
1648,22,0,439,1,6002
1649,22,0,182,3,5200
1650,19,0,429,1,0
1651,18,0,429,2,0
1652,16,0,448,1,0
1653,20,0,448,1,0
1654,21,0,388,1,6201
1655,17,0,23,1,0
1656,21,0,141,3,3401
1657,16,0,402,1,0
1658,16,0,402,1,0
1659,16,0,402,1,0
1660,18,0,259,1,0
1661,16,0,235,3,0
1662,16,0,501,3,0
1663,9,0,501,1,0
1664,21,0,501,1,5301
1665,16,0,214,1,0
1666,21,0,214,1,6201
1667,21,0,501,1,6199
1668,15,0,62,1,0
1669,16,0,186,2,0
1670,21,0,427,1,3604
1671,19,0,224,1,0
1672,19,0,224,2,0
1673,3,3,224,0,0
1674,18,0,156,1,0
1675,13,0,70,1,0
1676,17,0,192,1,0
1677,17,0,192,1,0
1678,21,0,268,2,2304
1679,19,0,214,3,0
1680,22,0,20,1,3301
1681,16,0,20,2,0
1682,20,0,421,1,0
1683,16,0,50,1,0
1684,12,11,50,0,0
1685,6,5,50,0,0
1686,16,0,154,1,0
1687,19,0,501,1,0
1688,21,0,501,1,5601
1689,14,13,501,1,0
1690,12,11,501,0,0
1691,21,0,501,1,6403
1692,21,0,501,1,2300
1693,21,0,469,1,6200
1694,19,0,234,1,0
1695,21,0,111,3,6200
1696,22,0,501,3,6201
1697,21,0,501,3,2300
1698,18,0,154,1,0
1699,16,0,154,1,0
1700,19,0,0,2,0
1701,18,0,292,1,0
1702,16,0,175,3,0
1703,16,0,184,1,0
1704,19,0,184,3,0
1705,9,9,184,0,0
1706,6,6,184,0,0
1707,21,0,188,1,5601
1708,22,0,188,2,2309
1709,2,1,188,0,0
1710,0,0,188,0,0
1711,16,0,90,3,0
1712,18,0,180,1,0
1713,14,0,180,3,0
1714,20,0,180,2,0
1715,21,0,501,1,6107
1716,19,0,500,1,0
1717,19,0,500,3,0
1718,8,7,500,0,0
1719,22,0,356,1,6200
1720,18,0,356,1,0
1721,8,7,356,0,0
1722,6,5,356,0,0
1723,20,0,146,1,0
1724,18,0,156,1,0
1725,20,0,248,1,0
1726,22,0,46,3,2300
1727,21,0,501,1,2414
1728,18,0,501,1,0
1729,8,8,501,0,0
1730,5,5,501,0,0
1731,3,3,501,0,0
1732,22,0,313,1,3609
1733,21,0,313,3,2414
1734,16,0,252,3,0
1735,21,0,252,1,5004
1736,16,0,80,1,0
1737,12,11,80,0,0
1738,2,1,80,0,0
1739,2,1,80,0,0
1740,16,0,0,3,0
1741,21,0,125,1,1302
1742,21,0,125,1,2901
1743,20,15,125,2,0
1744,12,12,125,2,0
1745,11,11,125,0,0
1746,8,7,125,0,0
1747,19,15,151,2,0
1748,13,0,151,1,0
1749,11,11,151,0,0
1750,9,9,151,0,0
1751,3,3,151,0,0
1752,1,1,151,0,0
1753,19,0,256,1,0
1754,16,0,256,1,0
1755,8,8,256,0,0
1756,17,0,172,3,0
1757,19,0,172,3,0
1758,16,0,501,1,0
1759,21,0,501,1,6201
1760,17,0,457,3,0
1761,19,0,457,1,0
1762,21,0,501,3,6200
1763,16,0,501,2,0
1764,21,0,501,2,6000
1765,23,0,501,2,3600
1766,12,0,222,3,0
1767,17,0,222,3,0
1768,16,0,296,1,0
1769,20,0,296,1,0
1770,0,0,296,0,0
1771,18,0,501,1,0
1772,19,0,501,1,0
1773,20,0,501,1,0
1774,16,0,501,1,0
1775,19,0,501,1,0
1776,20,0,501,1,0
1777,14,14,501,1,0
1778,16,0,203,1,0
1779,20,0,294,3,0
1780,19,0,294,1,0
1781,19,0,501,2,0
1782,21,0,501,1,3600
1783,13,0,191,3,0
1784,11,0,191,3,0
1785,16,0,192,1,0
1786,20,0,104,1,0
1787,19,0,501,1,0
1788,22,0,501,1,2310
1789,7,0,501,1,0
1790,19,15,501,1,0
1791,18,0,501,1,0
1792,16,0,207,1,0
1793,12,0,207,2,0
1794,21,0,101,2,2304
1795,22,0,163,1,6206
1796,21,0,163,1,3301
1797,20,0,110,3,0
1798,19,0,354,1,0
1799,16,0,354,2,0
1800,20,15,501,1,0
1801,21,0,501,1,6001
1802,0,0,501,0,0
1803,19,0,450,1,0
1804,16,0,450,2,0
1805,21,0,252,1,4101
1806,21,0,252,2,5507
1807,17,0,6,3,0
1808,24,0,84,3,3602
1809,23,0,84,2,3700
1810,19,0,71,3,0
1811,16,0,143,1,0
1812,1,0,143,0,0
1813,0,0,143,0,0
1814,16,0,38,1,0
1815,21,0,501,3,6200
1816,16,0,501,1,0
1817,22,0,218,1,5404
1818,22,0,396,1,5200
1819,19,15,396,1,0
1820,21,15,30,1,4101
1821,19,15,61,1,0
1822,20,0,501,1,0
1823,20,0,501,1,0
1824,21,16,501,1,5507
1825,16,0,365,1,0
1826,21,0,232,1,3301
1827,19,0,100,1,0
1828,21,0,293,2,2304
1829,19,0,386,1,0
1830,18,0,341,3,0
1831,21,0,341,3,6206
1832,19,0,446,2,0
1833,16,0,446,1,0
1834,21,0,273,3,6200
1835,21,0,273,3,6200
1836,19,0,207,1,0
1837,20,0,261,1,0
1838,24,0,501,1,6001
1839,13,0,501,1,0
1840,12,12,501,0,0
1841,8,8,501,0,0
1842,22,0,457,3,3301
1843,21,0,501,1,3600
1844,21,0,501,2,2414
1845,0,0,501,0,0
1846,21,0,324,3,6107
1847,21,0,324,3,2414
1848,21,0,247,2,2304
1849,16,0,184,3,0
1850,17,0,111,3,0
1851,17,0,227,1,0
1852,21,0,501,1,6203
1853,20,0,501,1,0
1854,19,15,501,1,0
1855,0,0,0,0,0
1856,16,0,135,3,0
1857,16,0,302,1,0
1858,16,0,302,3,0
1859,21,0,501,3,5501
1860,16,0,501,3,0
1861,24,0,501,3,1100
1862,24,0,501,3,1100
1863,19,0,501,1,0
1864,16,0,501,1,0
1865,8,8,501,0,0
1866,4,4,501,0,0
1867,3,3,501,0,0
1868,2,2,501,0,0
1869,22,0,383,1,5200
1870,3,3,383,0,0
1871,23,0,501,3,2408
1872,21,0,501,3,2313
1873,21,0,501,1,6402
1874,21,0,501,1,6103
1875,21,0,501,1,6103
1876,13,13,501,3,0
1877,1,0,174,3,0
1878,21,0,501,1,4002
1879,22,0,501,3,3301
1880,10,0,501,3,0
1881,16,0,501,1,0
1882,16,0,501,1,0
1883,19,15,501,1,0
1884,16,0,501,1,0
1885,20,0,501,1,0
1886,18,0,234,1,0
1887,16,0,303,1,0
1888,18,0,293,3,0
1889,16,0,293,1,0
1890,21,0,276,3,2308
1891,15,0,276,1,0
1892,0,0,276,0,0
1893,21,0,314,1,1901
1894,21,15,314,2,5503
1895,5,4,314,0,0
1896,0,0,314,0,0
1897,21,0,294,2,3700
1898,22,0,294,3,2300
1899,16,0,501,3,0
1900,15,0,501,1,0
1901,17,0,175,2,0
1902,16,0,175,3,0
1903,20,0,291,3,0
1904,12,0,291,1,0
1905,16,0,501,1,0
1906,22,0,277,1,2901
1907,16,0,277,1,0
1908,4,4,277,0,0
1909,1,1,277,0,0
1910,21,0,176,3,6200
1911,16,0,367,1,0
1912,16,0,367,1,0
1913,21,0,367,1,1904
1914,16,0,367,1,0
1915,16,0,0,3,0
1916,21,0,501,1,5506
1917,21,0,501,1,6006
1918,8,8,501,0,0
1919,6,6,501,0,0
1920,19,0,137,3,0
1921,22,0,501,1,6402
1922,20,0,501,3,0
1923,16,0,501,1,0
1924,21,0,501,1,2300
1925,16,0,0,3,0
1926,20,15,0,3,0
1927,18,0,501,1,0
1928,21,0,501,1,6000
1929,20,0,241,1,0
1930,22,16,501,1,2100
1931,22,0,501,1,2102
1932,7,7,501,0,0
1933,3,3,501,0,0
1934,16,0,501,3,0
1935,21,0,468,1,1302
1936,16,0,183,3,0
1937,16,0,296,2,0
1938,21,0,296,1,5301
1939,0,0,296,0,0
1940,0,0,296,0,0
1941,19,0,501,1,0
1942,21,0,501,3,2300
1943,20,0,16,1,0
1944,20,0,363,1,0
1945,16,0,363,2,0
1946,21,0,362,1,2304
1947,21,0,362,3,3699
1948,14,0,89,1,0
1949,18,0,89,2,0
1950,7,7,89,0,0
1951,0,0,89,0,0
1952,13,13,89,1,0
1953,17,0,99,1,0
1954,6,6,99,0,0
1955,3,3,99,0,0
1956,16,0,46,1,0
1957,16,0,501,1,0
1958,22,0,414,1,4901
1959,20,0,414,1,0
1960,22,0,139,1,3301
1961,22,0,501,1,5200
1962,21,0,501,1,2499
1963,22,0,501,1,2304
1964,20,0,501,1,0
1965,16,14,501,1,0
1966,9,8,501,0,0
1967,17,0,25,3,0
1968,17,0,25,3,0
1969,19,0,86,3,0
1970,19,0,476,1,0
1971,16,0,476,1,0
1972,16,0,476,1,0
1973,22,0,501,3,2408
1974,16,0,501,3,0
1975,21,0,501,1,5200
1976,22,0,442,1,2400
1977,18,0,442,3,0
1978,16,0,501,1,0
1979,16,0,501,1,0
1980,8,8,501,0,0
1981,16,0,285,3,0
1982,18,0,64,3,0
1983,14,13,64,3,0
1984,21,0,501,1,6201
1985,22,0,501,3,3609
1986,18,0,501,1,0
1987,19,0,501,1,0
1988,16,0,501,3,0
1989,20,0,112,3,0
1990,16,0,112,3,0
1991,19,0,501,1,0
1992,15,0,131,1,0
1993,21,0,405,3,2300
1994,21,0,405,3,2300
1995,19,0,501,1,0
1996,16,0,501,1,0
1997,20,0,425,1,0
1998,16,0,425,1,0
1999,17,0,125,1,0
2000,21,0,125,3,2403
2001,2,1,125,0,0
2002,1,0,125,0,0
2003,0,0,125,0,0
2004,20,0,140,3,0
2005,16,0,270,1,0
2006,18,0,270,3,0
2007,20,0,329,1,0
2008,16,0,347,1,0
2009,21,0,89,2,1103
2010,17,0,89,3,0
2011,16,0,405,1,0
2012,16,0,218,1,0
2013,19,0,166,2,0
2014,17,0,166,3,0
2015,19,0,166,1,0
2016,16,0,166,1,0
2017,16,0,501,1,0
2018,20,0,501,1,0
2019,16,0,410,1,0
2020,17,0,410,1,0
2021,7,6,410,0,0
2022,5,4,410,0,0
2023,22,0,163,2,6107
2024,18,0,501,3,0
2025,19,0,501,1,0
2026,16,0,501,1,0
2027,18,0,168,2,0
2028,19,0,168,3,0
2029,18,0,361,1,0
2030,16,0,309,3,0
2031,19,0,309,1,0
2032,19,0,276,1,0
2033,14,0,276,1,0
2034,1,0,276,0,0
2035,1,0,276,0,0
2036,16,0,488,1,0
2037,17,0,488,1,0
2038,16,0,501,1,0
2039,16,0,501,1,0
2040,16,0,94,3,0
2041,15,14,94,1,0
2042,17,0,77,1,0
2043,21,0,159,3,6207
2044,22,0,501,2,6203
2045,22,0,501,2,6203
2046,21,0,304,1,6107
2047,16,14,304,1,0
2048,12,11,304,0,0
2049,21,0,501,1,5502
2050,16,0,501,1,0
2051,17,0,131,3,0
2052,19,0,219,3,0
2053,21,0,501,1,6107
2054,14,0,501,3,0
2055,22,0,501,1,2503
2056,21,0,501,1,2503
2057,16,0,501,1,0
2058,19,0,501,1,0
2059,20,0,501,1,0
2060,21,0,335,1,5501
2061,20,0,404,1,0
2062,16,0,404,1,0
2063,8,8,404,0,0
2064,6,6,404,0,0
2065,22,16,223,1,2901
2066,16,0,223,1,0
2067,13,13,223,3,0
2068,10,10,223,0,0
2069,6,6,223,0,0
2070,22,0,307,3,6006
2071,16,0,61,1,0
2072,16,0,423,1,0
2073,16,0,423,1,0
2074,18,0,339,1,0
2075,16,0,339,1,0
2076,22,0,501,2,3600
2077,24,0,501,1,3600
2078,21,0,501,1,5501
2079,8,7,501,0,0
2080,4,4,501,0,0
2081,23,0,501,1,5501
2082,21,0,384,1,6200
2083,22,0,384,1,6100
2084,12,11,384,0,0
2085,8,7,384,0,0
2086,0,0,384,0,0
2087,16,0,239,1,0
2088,17,0,239,3,0
2089,16,0,239,1,0
2090,15,0,239,1,0
2091,17,0,501,1,0
2092,16,0,501,1,0
2093,16,0,110,2,0
2094,20,0,501,1,0
2095,16,0,501,1,0
2096,14,0,77,3,0
2097,16,0,501,1,0
2098,18,0,501,1,0
2099,23,0,501,1,2304
2100,20,0,501,1,0
2101,14,13,501,1,0
2102,15,0,93,3,0
2103,14,0,93,3,0
2104,21,0,499,1,2602
2105,21,0,499,1,5501
2106,21,0,501,3,6402
2107,21,0,501,2,5506
2108,19,0,110,3,0
2109,20,0,177,3,0
2110,22,0,0,2,6402
2111,16,0,269,3,0
2112,20,0,501,1,0
2113,16,0,394,3,0
2114,16,0,394,1,0
2115,21,0,63,3,5200
2116,13,0,122,3,0
2117,16,0,501,1,0
2118,6,0,501,1,0
2119,7,0,121,3,0
2120,16,0,252,2,0
2121,11,0,252,2,0
2122,21,0,501,3,5507
2123,24,0,501,1,5506
2124,16,0,460,1,0
2125,20,0,460,1,0
2126,21,0,245,1,5200
2127,18,0,245,1,0
2128,19,0,501,1,0
2129,19,0,159,3,0
2130,21,0,159,1,5502
2131,6,5,159,0,0
2132,2,1,159,0,0
2133,20,0,276,3,0
2134,20,0,276,3,0
2135,19,0,139,2,0
2136,17,0,188,3,0
2137,20,0,501,2,0
2138,22,0,501,1,6107
2139,20,0,278,1,0
2140,16,0,278,3,0
2141,19,0,182,1,0
2142,16,0,182,2,0
2143,20,15,501,1,0
2144,16,0,501,1,0
2145,4,3,501,0,0
2146,0,0,501,0,0
2147,16,0,95,3,0
2148,0,0,95,0,0
2149,19,0,138,2,0
2150,17,0,138,1,0
2151,16,0,501,1,0
2152,21,0,501,1,6107
2153,15,14,501,3,0
2154,16,0,181,1,0
2155,16,0,181,1,0
2156,12,12,181,0,0
2157,6,6,181,0,0
2158,21,0,407,1,6107
2159,21,0,407,1,6109
2160,16,0,501,1,0
2161,21,0,320,2,6206
2162,21,0,320,1,2405
2163,0,0,320,0,0
2164,0,0,320,0,0
2165,16,0,294,2,0
2166,21,0,501,3,6203
2167,16,0,109,2,0
2168,16,0,209,1,0
2169,20,0,77,3,0
2170,21,0,501,1,6201
2171,20,0,501,1,0
2172,16,0,70,3,0
2173,16,0,140,3,0
2174,20,0,438,1,0
2175,23,0,387,2,6001
2176,20,0,501,1,0
2177,17,0,501,1,0
2178,22,0,247,3,2300
2179,16,0,501,1,0
2180,16,0,501,1,0
2181,23,0,501,3,2408
2182,21,0,501,3,4007
2183,17,0,98,3,0
2184,11,0,98,2,0
2185,17,0,501,1,0
2186,19,0,501,1,0
2187,19,0,155,3,0
